CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,SSC_Marks,HSC_Marks,ExtracurricularActivities_Yes,PlacementTraining_Yes,PlacementStatus_Placed
8.0,2,3,2,90,4.8,88,83,1,1,1
8.2,2,1,2,77,4.8,60,79,1,1,0
7.5,1,1,0,66,4.1,63,60,0,0,0
8.1,2,2,1,90,4.7,68,88,1,1,1
6.5,1,3,0,87,4.8,65,86,0,0,0
8.8,1,3,0,86,4.4,63,72,1,1,0
7.4,1,2,1,73,4.5,56,69,0,0,0
8.2,2,3,2,90,4.7,72,84,1,1,1
7.7,1,2,0,74,3.8,58,63,1,1,0
8.5,2,3,2,86,4.8,78,87,1,1,1
8.6,1,3,1,83,4.7,78,81,1,1,1
8.6,1,2,0,86,4.1,55,82,1,1,0
7.7,1,3,2,86,4.5,65,88,0,1,0
8.2,2,3,2,90,4.2,83,77,1,1,1
6.5,1,2,1,86,4.3,84,88,1,1,1
9.0,2,3,2,88,4.8,72,84,0,1,1
7.5,0,2,1,73,3.6,56,71,0,0,0
7.8,0,2,0,74,4.2,55,68,0,1,0
8.3,0,3,0,88,3.4,76,87,1,1,1
6.5,2,1,1,77,4.2,58,64,1,1,0
6.5,0,2,3,85,4.5,55,71,1,1,1
7.4,1,1,0,77,3.6,55,65,0,0,0
8.2,2,3,2,90,4.8,76,85,1,1,1
8.5,2,3,2,90,4.8,82,88,1,1,1
8.6,2,3,2,90,4.8,65,82,1,1,1
8.5,1,1,2,72,4.0,80,82,1,1,1
7.8,1,3,2,83,4.2,78,80,1,1,0
8.4,2,3,2,83,4.8,77,86,1,1,1
8.5,2,1,1,73,4.5,64,79,1,0,0
7.7,1,1,1,70,4.3,75,70,1,1,0
7.5,1,2,0,81,4.8,55,79,1,1,0
6.5,1,3,1,90,4.5,74,62,0,0,0
7.8,1,2,0,83,4.8,78,80,1,1,1
7.6,1,1,1,76,4.2,67,65,1,1,1
7.6,1,1,1,85,4.1,85,70,0,1,0
6.5,0,1,0,90,4.5,56,82,1,1,0
8.0,2,2,1,82,3.9,63,68,1,1,0
7.5,2,1,1,65,4.0,56,62,0,1,0
7.8,1,1,0,63,4.4,55,68,0,1,0
6.9,0,3,2,82,4.8,85,79,1,1,1
8.6,1,3,2,88,4.6,72,83,0,1,1
7.0,0,3,1,67,3.6,57,82,1,1,0
8.8,2,1,2,83,4.8,84,87,1,1,1
7.4,1,2,0,87,3.5,61,67,0,1,0
6.7,1,1,1,69,4.0,55,67,0,0,0
7.7,1,1,0,72,4.2,55,63,0,0,0
7.4,1,1,2,68,4.3,61,60,0,1,0
8.3,1,2,0,72,4.2,63,74,0,0,0
8.2,2,3,0,87,4.7,83,88,1,1,1
8.0,1,3,1,77,4.5,71,85,1,1,0
7.8,1,1,0,81,4.5,55,63,1,1,0
7.6,1,1,2,77,3.9,55,71,0,1,0
7.6,0,1,0,83,3.2,55,65,0,0,0
7.4,1,3,2,83,4.5,84,79,1,0,1
6.5,1,1,1,79,4.1,61,67,0,0,1
7.9,1,1,1,76,4.4,65,85,1,1,0
8.4,0,3,0,80,4.3,82,83,1,1,0
8.7,1,2,2,74,4.1,75,87,1,1,1
8.5,2,2,2,89,4.6,55,84,1,1,1
8.0,2,3,2,90,4.8,76,86,1,1,1
7.4,1,3,0,78,4.6,74,82,1,1,0
8.2,2,3,2,87,4.8,87,88,1,1,1
7.3,1,2,0,69,3.7,55,68,0,1,0
7.5,0,3,0,78,4.7,55,70,0,0,0
7.5,1,2,0,78,3.9,87,76,1,1,0
7.6,0,2,0,68,3.9,64,61,0,1,0
7.9,2,3,3,90,4.7,77,61,1,0,1
7.5,1,1,0,67,4.2,57,60,0,0,0
7.6,1,2,2,74,4.2,81,68,0,1,0
8.0,1,2,2,87,4.8,90,68,1,1,1
7.6,1,1,1,68,4.0,61,68,0,1,0
8.0,2,3,2,89,4.1,75,85,1,1,1
6.5,0,1,1,84,3.6,61,63,0,0,0
8.2,1,1,1,87,4.7,55,81,1,1,0
7.3,1,1,0,84,3.9,55,69,0,1,0
8.4,2,3,2,90,4.8,82,87,1,1,1
7.9,2,3,2,90,4.6,82,81,1,1,1
7.4,1,1,1,69,3.9,63,66,1,1,0
6.5,0,1,1,76,4.7,82,64,1,0,0
7.7,1,1,0,70,3.9,71,82,1,1,0
8.4,0,3,2,90,4.8,83,83,1,1,1
8.0,1,2,0,61,3.6,59,64,1,0,0
7.7,0,1,1,90,4.3,75,75,1,1,1
7.6,1,2,0,70,4.7,60,64,0,1,1
7.4,0,2,0,76,4.5,72,85,0,1,0
6.8,1,2,0,75,4.2,77,57,0,1,0
8.0,0,3,2,76,4.7,77,82,1,1,1
8.4,2,3,2,90,4.5,83,86,1,1,1
7.4,2,2,0,69,4.1,59,75,0,0,0
7.8,1,3,1,75,4.4,59,72,1,1,0
6.5,1,1,2,68,3.5,76,61,0,0,0
8.7,0,3,2,81,4.5,80,66,1,1,1
8.4,2,1,1,88,4.8,85,84,1,1,0
7.8,0,1,0,67,4.1,59,69,1,0,0
6.7,1,1,0,63,4.6,67,66,0,0,0
8.6,2,3,2,90,4.8,82,87,1,1,1
8.0,1,3,2,82,4.8,61,87,0,1,1
7.8,2,1,0,86,4.3,78,80,0,1,1
7.6,0,1,1,75,3.6,59,62,0,1,0
8.0,1,2,3,74,4.0,78,83,1,1,1
7.2,1,1,0,82,4.0,82,74,0,1,1
7.9,1,3,0,83,4.8,76,82,0,0,0
7.8,2,3,2,90,3.9,60,87,1,1,0
8.1,0,2,3,72,3.2,73,83,1,1,1
8.4,2,3,3,83,4.7,69,83,1,0,0
7.6,1,2,0,71,4.8,58,67,0,1,0
8.4,2,2,0,83,4.8,71,66,1,0,1
7.6,1,1,0,70,4.1,61,63,0,0,0
7.9,0,1,0,64,4.1,63,67,1,1,0
7.6,1,2,1,86,4.4,90,79,1,1,0
7.5,0,2,0,90,4.8,55,79,0,1,0
7.6,1,1,1,84,4.1,55,66,0,0,0
7.5,1,2,0,79,4.3,58,67,0,1,0
7.9,1,1,1,89,4.0,81,70,0,1,0
7.9,2,3,3,78,4.5,71,87,1,1,1
7.6,1,3,0,68,4.2,88,82,1,1,0
8.1,1,1,0,70,4.3,68,61,1,0,0
7.6,2,1,0,73,4.6,78,73,1,1,0
7.9,2,1,2,75,3.9,77,80,1,0,0
8.5,2,3,2,88,4.8,77,85,1,1,0
7.5,2,3,0,88,4.6,72,86,1,1,0
7.7,1,2,0,73,3.8,55,74,0,1,0
7.6,1,1,2,67,3.8,57,70,0,1,1
8.3,2,3,2,85,4.5,87,80,1,1,1
7.4,1,2,1,72,3.3,81,69,1,1,1
8.2,1,1,1,84,3.9,61,60,1,1,1
6.6,1,1,1,77,3.0,57,68,0,0,0
8.6,1,3,2,90,4.8,80,80,1,1,1
7.6,1,2,2,76,4.5,76,81,1,1,0
8.6,1,3,0,83,4.8,81,86,1,1,1
7.7,1,0,0,75,4.1,71,61,1,1,1
8.0,1,2,0,72,4.8,87,67,1,0,0
8.1,1,3,2,85,4.7,68,88,1,1,1
6.5,1,2,1,82,4.0,55,62,0,1,0
7.7,1,3,0,86,4.1,77,58,1,1,0
8.2,1,1,2,72,4.4,83,68,0,0,0
7.7,2,2,2,90,4.8,79,83,1,1,1
8.6,1,2,2,90,4.6,81,87,1,1,1
8.0,0,1,0,70,3.6,56,63,0,0,0
7.5,1,2,0,71,4.0,55,66,1,0,0
7.9,1,3,2,90,4.6,81,88,1,1,1
7.4,1,1,1,66,4.0,55,67,0,1,0
8.0,0,3,1,80,4.6,86,84,1,1,1
8.4,1,2,0,82,4.4,71,83,1,1,0
7.6,1,1,0,83,4.3,57,71,0,1,0
8.5,0,1,0,81,4.2,74,65,1,1,1
8.0,1,2,0,90,4.3,75,70,1,1,0
7.8,0,2,0,80,4.1,60,83,0,1,1
7.7,1,1,0,67,4.0,55,69,0,0,0
7.8,2,3,2,84,4.7,81,86,1,1,1
7.5,1,2,2,72,3.9,55,71,1,1,0
8.3,1,3,2,90,4.8,85,86,1,1,1
8.3,1,0,0,73,4.6,70,85,1,1,1
6.9,0,2,0,79,4.1,63,64,0,1,0
6.8,1,1,1,72,4.3,65,60,0,1,1
7.3,1,1,1,66,3.6,55,65,0,1,0
8.2,2,3,2,87,4.8,77,86,1,1,1
8.1,0,2,0,81,4.8,88,82,0,1,0
6.8,1,1,1,78,4.1,78,86,1,0,0
7.7,1,2,0,68,3.7,74,71,0,1,0
7.4,2,1,0,74,4.5,67,68,1,1,0
8.2,2,3,2,90,4.5,90,67,1,1,1
8.0,1,3,0,89,4.5,79,78,1,1,1
6.7,2,3,2,85,4.2,64,64,1,1,0
6.8,0,1,1,62,3.5,55,63,0,0,0
7.7,0,2,0,81,4.2,75,60,0,1,0
7.6,1,1,0,69,3.9,59,64,0,0,0
8.1,1,1,2,76,4.0,71,71,0,1,0
7.5,1,2,0,75,3.9,56,66,0,0,0
8.4,1,3,2,85,4.8,76,82,1,1,1
7.8,0,2,1,74,4.5,74,81,0,1,1
6.9,0,1,1,73,3.5,69,63,0,1,0
8.2,0,2,1,68,4.3,62,68,1,1,1
7.0,0,1,1,75,4.0,58,73,0,1,0
6.8,1,2,2,76,3.7,55,63,1,1,0
8.3,0,3,0,90,4.8,74,85,1,1,1
8.5,2,3,2,87,4.4,77,71,1,1,1
7.3,1,1,2,76,4.3,55,70,0,0,1
7.5,1,3,0,83,4.7,59,87,1,1,1
6.5,1,2,1,78,4.5,57,66,0,0,0
7.2,1,1,1,73,3.6,56,65,0,0,1
8.1,1,3,2,90,4.8,86,80,1,1,1
7.4,1,1,0,90,4.4,58,63,0,1,0
7.4,0,2,2,78,3.8,80,70,0,1,0
8.4,2,3,2,90,4.8,69,63,1,1,1
7.5,1,3,1,84,4.8,72,67,1,1,1
6.8,0,2,2,84,4.5,67,70,0,0,0
8.4,1,2,2,72,4.6,70,67,1,1,0
8.4,1,3,2,90,4.8,85,88,1,1,1
7.6,1,2,0,90,4.8,77,86,1,1,1
8.2,0,1,1,85,4.7,81,66,1,0,0
8.3,1,3,1,72,4.3,55,67,1,1,0
6.9,1,2,1,60,4.8,69,69,1,1,0
8.7,1,3,0,87,4.8,65,82,1,1,0
7.5,1,1,1,72,4.4,60,69,0,1,0
7.6,1,2,0,86,4.2,58,65,0,1,0
7.6,2,3,0,78,3.7,72,84,1,1,1
8.5,2,1,1,80,3.6,83,68,1,0,0
6.9,2,3,3,80,4.8,82,86,1,0,1
8.0,1,3,2,90,4.8,85,88,0,1,1
8.2,2,3,2,90,4.1,73,69,1,1,1
8.2,1,3,2,89,4.5,84,88,1,1,1
8.4,1,2,2,86,4.8,87,85,0,1,1
8.2,1,3,2,90,4.8,75,81,1,1,1
7.5,0,1,0,77,4.3,61,69,0,1,0
8.4,1,3,2,90,4.8,87,83,1,1,1
8.3,2,3,2,90,4.8,68,88,1,1,1
8.4,0,2,2,86,4.7,66,87,1,1,0
7.5,1,2,0,77,4.8,55,59,0,1,0
7.6,1,1,2,73,4.2,64,76,1,0,0
7.6,2,2,2,79,4.8,76,82,1,1,1
8.3,1,2,0,76,4.4,82,84,1,1,1
7.5,1,1,0,68,4.8,63,69,0,1,0
7.4,1,1,0,66,3.8,62,65,1,1,0
8.3,0,1,1,69,4.1,60,66,1,1,0
8.4,1,3,2,90,4.7,81,88,1,1,1
7.1,1,1,0,74,4.7,78,70,1,0,0
8.4,0,2,0,81,3.8,65,65,1,1,1
8.1,0,3,2,87,4.8,90,83,1,0,1
7.4,1,1,3,74,4.1,61,63,0,1,0
7.8,1,1,2,62,3.9,60,62,0,0,0
8.2,2,3,0,81,4.7,79,61,1,0,0
7.4,1,3,2,87,4.4,78,72,0,1,0
6.6,1,1,1,83,3.9,70,66,1,0,0
6.7,0,2,0,82,4.3,55,62,0,1,0
6.5,0,1,1,73,3.8,55,71,0,1,0
8.0,0,1,1,67,4.1,62,61,1,1,1
7.9,1,3,0,78,4.2,55,74,0,1,1
6.5,2,3,2,81,3.3,83,76,0,1,1
8.7,2,3,2,90,4.8,81,80,1,1,1
8.8,2,3,2,85,4.7,86,86,1,0,1
6.6,1,1,0,60,4.2,62,67,0,1,0
7.4,1,2,0,73,3.3,57,66,0,1,0
8.8,1,1,0,69,4.7,70,83,1,1,0
7.3,2,2,1,85,4.8,56,69,0,0,0
8.5,2,3,2,90,4.7,76,82,0,1,1
7.9,2,2,1,88,4.5,83,73,1,1,1
6.6,1,3,2,76,4.5,74,84,1,1,1
8.2,2,2,0,72,4.8,72,64,0,1,0
7.5,1,2,1,76,4.2,55,71,0,1,0
7.7,1,1,0,73,4.0,65,75,1,1,1
8.2,2,3,2,90,4.8,85,83,1,1,1
7.5,1,2,1,77,4.6,84,65,1,1,0
7.1,1,1,1,87,4.2,75,70,0,0,0
7.7,1,2,0,84,4.7,72,61,0,1,0
7.3,1,1,0,68,4.3,55,72,0,0,0
7.9,0,1,0,69,3.8,66,61,0,1,0
8.2,0,2,2,90,4.8,77,83,1,1,1
6.8,1,1,0,80,4.3,55,76,0,1,1
7.3,1,1,0,62,4.1,57,73,0,0,0
7.9,2,3,2,90,4.7,75,74,1,1,1
8.4,2,3,2,90,4.8,81,88,1,1,1
8.6,2,3,2,79,4.8,75,86,1,1,1
8.5,1,1,0,80,4.6,61,69,0,0,0
7.8,2,3,0,81,4.5,77,81,1,1,0
7.3,0,3,2,90,4.1,80,80,1,1,1
7.6,0,1,1,65,4.2,58,65,1,1,0
8.5,0,2,2,86,4.8,55,69,0,1,1
8.5,2,3,2,90,4.8,79,80,1,1,1
8.4,2,3,2,90,4.5,84,85,1,1,0
7.7,0,1,1,72,3.8,63,68,1,1,0
7.7,0,2,0,80,4.3,75,67,0,1,0
7.4,2,1,2,90,4.7,81,88,1,1,0
6.6,1,1,0,72,4.1,58,64,1,0,1
7.4,1,0,1,67,3.6,55,63,0,0,0
7.9,2,1,0,77,4.3,77,84,1,0,0
8.6,2,3,2,84,4.5,81,85,1,1,1
7.5,1,1,1,69,3.7,55,63,0,0,0
6.7,1,1,0,70,3.6,64,69,0,0,0
7.8,1,3,2,90,4.1,70,86,1,0,0
7.7,1,1,0,82,3.7,55,81,0,1,1
7.6,1,1,0,89,4.2,55,68,0,1,0
6.6,1,1,0,87,4.8,56,65,0,0,0
6.7,2,1,2,77,4.1,58,57,0,1,0
7.5,1,1,1,65,3.7,55,61,1,1,0
8.4,1,3,1,80,4.4,74,80,1,1,0
7.6,1,3,0,80,4.7,77,70,0,0,0
7.5,1,2,0,62,3.9,71,72,0,0,0
8.4,2,2,0,80,4.0,71,84,1,0,0
7.5,1,1,0,80,4.7,56,82,0,0,1
7.9,1,2,1,86,4.6,82,62,1,1,1
6.5,0,1,0,76,4.6,79,67,1,1,0
8.3,1,3,2,90,4.8,76,88,1,1,1
8.1,1,3,2,86,4.6,88,84,1,1,1
7.6,0,1,0,69,3.4,60,74,0,0,0
8.4,2,3,2,90,4.8,85,78,1,1,1
8.0,0,1,0,81,3.1,65,59,0,0,0
8.1,1,2,0,89,4.8,77,83,1,1,0
8.5,0,2,1,89,4.8,56,72,1,1,1
8.9,2,1,2,90,4.7,75,84,1,1,1
7.3,1,1,1,80,4.7,55,67,0,0,0
7.0,2,1,0,75,3.8,69,67,1,1,1
6.8,1,1,1,65,4.5,55,62,0,1,0
7.4,0,1,0,72,3.6,60,71,0,0,0
8.5,1,3,1,89,4.6,78,82,1,1,0
7.9,2,1,3,70,4.0,67,81,1,1,1
8.5,1,2,0,85,4.3,55,83,0,1,1
7.6,0,2,2,76,4.2,78,84,1,1,0
7.8,2,3,2,90,4.6,79,88,1,1,1
7.3,1,1,1,67,3.4,55,68,0,0,0
8.5,1,3,3,88,4.4,75,83,1,1,1
8.5,2,2,2,90,4.8,84,71,1,1,1
6.5,0,1,2,63,3.9,59,70,0,0,0
7.4,1,3,2,83,4.8,68,88,0,1,1
7.6,1,2,0,75,3.9,57,62,1,1,0
7.5,1,3,2,78,4.6,74,84,1,1,1
8.5,2,2,3,67,4.6,58,80,1,0,0
7.5,1,2,0,74,4.3,55,65,0,0,0
6.5,1,1,1,72,4.4,58,67,0,0,0
7.7,0,3,0,83,4.2,71,82,1,1,0
7.5,0,1,0,80,4.5,79,73,1,1,0
7.6,1,3,0,72,4.0,66,74,1,0,0
8.2,2,3,2,90,4.8,73,83,1,1,1
6.5,0,1,1,60,3.2,62,74,0,0,0
6.9,0,1,0,73,3.0,62,62,0,0,0
8.6,2,3,2,90,4.8,75,78,1,1,1
6.8,1,1,0,82,4.2,59,72,0,0,0
8.4,1,1,1,82,4.3,60,82,1,1,0
6.7,1,2,0,90,4.7,55,82,1,1,1
7.5,1,1,2,78,4.4,76,74,0,1,0
8.1,1,1,1,78,4.3,58,63,0,1,0
8.3,1,3,1,81,4.3,79,88,1,1,0
6.5,0,1,0,72,4.6,79,58,0,0,0
7.2,1,2,3,78,4.5,70,74,1,1,0
8.5,1,3,2,84,4.6,74,85,1,1,1
7.2,1,1,1,66,3.8,67,67,1,0,0
6.5,1,1,0,77,3.9,67,71,1,0,0
6.5,1,1,1,79,3.8,60,69,0,1,0
6.5,0,2,0,79,3.6,72,70,0,1,0
6.5,1,2,0,73,3.6,84,72,1,1,0
7.0,1,2,0,72,4.1,71,73,0,1,0
8.4,1,3,1,83,4.2,85,81,1,1,1
7.9,1,3,0,83,4.6,81,68,1,1,1
8.5,2,3,1,90,4.7,72,77,1,1,1
8.4,1,3,2,77,4.5,82,80,1,1,1
6.5,1,2,0,84,4.7,55,60,0,1,0
6.5,1,2,1,73,4.1,65,68,0,1,0
7.6,1,2,0,80,3.7,69,63,0,1,0
8.4,1,3,2,86,4.7,80,84,1,1,1
8.3,0,1,2,84,4.8,83,82,1,1,1
7.6,1,2,0,73,4.4,56,66,0,1,1
7.7,1,1,1,66,3.3,55,62,0,0,0
7.2,1,2,0,69,4.5,56,67,0,1,1
8.3,2,2,2,77,4.0,84,81,1,1,1
8.6,1,3,1,85,4.6,71,84,1,1,1
8.4,2,3,2,90,4.8,75,84,1,1,1
6.7,1,1,0,86,4.8,55,64,0,1,1
7.3,0,1,0,81,4.2,59,60,0,1,0
8.5,2,3,2,90,4.8,83,85,1,1,1
7.3,1,1,0,78,3.7,55,70,0,0,0
7.5,1,2,2,72,4.1,66,70,1,1,0
8.6,2,3,2,90,4.7,85,82,1,1,1
8.8,1,3,3,90,4.8,75,84,1,1,0
7.5,0,2,0,80,4.4,65,68,0,1,0
8.5,2,1,2,83,4.3,65,84,1,1,0
7.9,2,3,2,90,4.8,81,87,1,1,1
6.6,1,1,1,71,4.0,55,63,0,1,0
8.5,2,3,2,90,4.7,80,84,1,1,1
6.8,1,1,0,73,4.3,63,68,0,0,0
8.6,1,2,2,76,4.4,79,84,1,0,0
6.5,1,1,1,79,4.2,82,69,1,1,1
6.5,1,1,0,69,4.3,55,68,0,1,0
6.5,0,3,0,71,3.8,63,66,0,1,0
8.4,0,3,0,86,4.6,90,83,1,1,1
6.5,0,1,0,68,3.6,60,75,0,1,0
8.2,0,3,2,78,4.8,61,71,1,0,1
7.5,1,1,0,69,4.3,60,71,0,0,0
7.4,0,1,1,69,3.5,57,85,0,1,0
8.3,2,2,0,78,4.1,60,83,0,1,1
7.7,0,3,0,87,4.7,81,60,1,1,1
7.4,1,1,2,84,4.7,80,75,1,1,1
8.4,1,2,0,78,4.2,69,70,1,1,0
7.6,1,3,2,84,4.2,75,83,1,1,0
7.9,0,3,1,77,4.0,55,61,1,1,0
7.6,1,1,0,75,3.6,55,68,0,1,0
7.6,0,2,0,79,4.6,76,72,0,1,0
6.6,1,2,1,62,3.4,58,62,0,1,0
8.1,1,3,2,89,4.8,75,82,1,1,1
7.4,1,2,1,71,4.3,67,73,1,1,0
7.7,2,3,2,90,4.8,81,85,1,1,1
6.5,1,1,1,72,3.3,55,62,0,1,0
8.1,2,3,2,90,4.7,76,88,1,1,1
7.6,2,2,1,84,4.8,90,84,1,1,0
7.9,0,1,2,77,4.8,83,82,1,1,1
8.5,1,3,2,88,4.8,83,83,1,1,0
8.1,2,3,2,82,4.7,83,86,1,1,1
8.4,2,3,0,86,4.7,84,83,1,1,1
8.8,2,3,2,90,4.8,77,81,1,1,1
7.6,1,3,0,80,4.8,73,78,1,1,1
8.3,2,3,2,90,4.8,80,88,1,1,1
8.2,0,1,1,68,3.8,79,83,1,0,1
6.5,0,1,0,72,4.1,56,68,0,0,0
7.7,2,3,0,71,3.8,73,74,0,0,0
7.9,1,2,1,70,4.3,58,71,0,1,0
8.1,2,3,2,85,4.6,82,85,1,1,1
8.6,1,3,0,90,4.8,87,81,1,1,1
7.7,0,2,1,72,4.4,58,66,0,1,0
8.6,0,3,2,90,4.8,77,83,1,1,1
8.1,1,2,0,81,4.2,55,70,0,0,0
6.5,1,1,0,70,4.2,63,72,0,1,0
8.2,1,2,2,80,4.4,68,87,1,1,1
8.4,2,3,2,90,4.4,74,88,1,1,1
8.4,2,3,2,90,4.8,81,81,1,1,1
8.6,1,3,3,78,4.7,76,87,1,1,1
6.5,1,1,1,74,3.8,69,64,0,0,0
7.5,2,1,1,82,4.7,76,68,0,0,0
8.3,1,1,3,76,4.2,56,83,0,1,0
8.0,0,3,2,87,4.5,83,81,1,1,1
7.6,2,1,0,90,4.8,68,74,0,1,0
8.0,0,3,1,86,4.3,75,66,1,1,1
8.5,1,1,2,90,4.7,75,88,1,1,1
8.4,2,1,1,79,4.3,74,68,1,1,1
8.2,0,3,0,90,4.5,88,77,1,0,0
7.9,0,3,2,89,4.7,78,82,1,1,1
6.5,0,2,2,77,4.6,72,83,0,1,0
8.1,0,1,0,68,4.2,55,59,0,0,0
7.3,0,1,0,64,3.7,62,72,0,0,0
8.5,0,1,2,83,4.2,79,73,1,0,1
8.3,1,3,2,87,4.8,79,85,1,1,1
7.7,0,3,0,83,4.5,80,82,1,1,0
9.0,0,3,2,86,4.8,79,86,1,1,1
7.0,1,2,1,78,4.0,55,71,0,0,0
7.5,1,1,1,71,4.5,55,69,0,0,0
7.1,0,1,1,69,4.8,65,66,0,0,0
8.2,1,2,2,71,4.4,73,87,1,1,1
8.1,2,3,2,82,4.2,72,82,1,1,0
7.3,0,1,1,84,4.7,55,68,0,0,0
8.4,1,3,1,79,4.0,80,83,1,1,0
7.5,1,2,2,89,4.8,70,84,1,1,1
7.5,1,3,1,84,4.0,74,70,1,0,1
7.4,1,3,0,85,4.6,62,65,0,0,0
6.5,1,1,1,76,4.2,63,67,0,1,0
6.8,1,3,2,83,4.7,64,80,1,0,0
8.6,1,3,2,87,4.1,80,86,1,1,1
6.8,0,1,0,84,4.1,62,86,1,1,1
7.5,1,1,1,77,3.8,63,65,0,1,0
8.4,1,3,2,85,4.2,89,88,1,1,1
6.7,2,1,2,82,4.6,82,70,1,1,0
8.5,1,2,0,87,4.7,55,70,0,1,1
8.2,0,3,0,86,4.0,67,80,1,1,1
6.5,1,1,1,79,4.4,74,71,1,1,0
8.1,1,3,2,90,4.5,76,82,1,1,1
7.0,0,1,0,69,4.5,62,67,1,0,0
7.5,0,1,1,72,3.5,55,65,0,1,0
7.9,1,1,0,80,3.8,55,72,0,0,0
6.9,0,1,0,70,4.3,57,63,0,0,0
8.8,1,3,2,90,4.8,81,88,1,1,1
8.4,2,3,2,90,4.8,82,80,1,1,0
8.3,1,3,2,87,4.4,76,83,1,1,1
6.7,1,3,1,76,4.4,84,83,1,1,1
7.4,1,1,1,77,4.1,55,64,0,0,0
7.4,2,3,2,75,4.2,80,66,0,1,0
6.7,1,1,0,74,3.9,74,66,1,1,0
7.7,1,2,1,81,4.8,81,82,1,1,1
7.5,0,1,1,67,4.4,80,60,0,1,0
6.5,1,1,0,77,3.9,78,67,1,1,0
6.5,1,2,1,89,4.6,75,73,0,1,0
8.5,1,3,1,82,4.7,80,70,1,1,1
7.9,1,2,2,90,4.2,81,86,1,1,1
7.2,1,1,1,67,4.3,74,72,0,0,0
7.4,2,2,1,74,3.8,55,69,0,1,0
8.6,1,2,0,80,4.2,55,68,0,0,0
8.5,0,3,2,90,4.7,81,81,1,1,1
8.4,2,2,3,90,4.6,77,83,1,1,1
7.5,1,1,1,79,3.2,61,65,0,1,0
7.8,1,2,0,75,4.5,55,71,0,1,1
8.1,2,3,2,90,4.8,81,87,1,1,1
8.6,2,3,2,79,4.8,78,78,1,1,1
7.6,1,3,1,86,4.6,67,62,1,1,0
7.5,1,3,3,68,4.1,67,71,1,1,0
7.3,1,1,0,84,4.5,55,75,0,1,0
6.5,1,2,1,74,3.2,59,68,0,0,0
6.6,0,1,0,61,3.8,66,61,0,0,0
7.8,1,1,1,83,4.0,67,69,0,1,1
7.5,1,1,1,60,3.0,60,69,0,0,0
8.4,2,2,2,77,4.8,71,84,1,1,1
7.1,2,3,2,88,4.5,75,70,1,1,1
8.0,2,3,1,73,4.4,81,68,1,1,0
7.2,1,3,2,80,4.6,79,84,0,0,1
8.1,1,2,2,84,4.3,75,84,1,1,0
6.6,1,2,0,60,4.7,55,69,1,1,0
8.6,2,2,1,74,4.0,59,63,0,0,0
6.8,1,1,1,71,4.3,60,62,0,1,0
7.3,1,1,0,70,3.9,61,64,0,0,0
7.9,1,2,1,86,4.8,70,60,0,1,0
7.5,1,1,0,71,4.0,60,57,0,0,0
8.2,2,3,2,90,4.7,83,78,1,1,1
6.5,1,2,1,71,4.3,55,70,0,1,0
8.0,1,2,0,86,4.8,67,73,1,1,0
8.1,1,3,1,68,4.7,59,68,0,1,0
8.4,2,3,2,79,4.4,80,79,1,0,0
6.5,1,3,0,64,4.6,71,64,0,0,0
8.4,1,3,0,87,4.3,59,81,1,1,0
8.4,1,3,0,81,4.8,85,88,1,1,1
8.4,2,3,1,80,4.6,75,79,1,1,0
7.9,0,3,1,90,4.4,82,87,1,1,1
6.8,1,2,0,67,3.2,55,68,0,0,0
7.3,1,3,0,90,4.7,76,88,1,1,0
7.7,1,1,0,72,4.2,55,66,0,0,0
7.3,1,1,0,66,3.8,60,73,0,0,0
8.5,2,3,0,89,4.8,82,70,1,1,1
8.1,1,3,2,88,4.4,55,88,0,1,1
8.0,2,3,2,90,4.8,82,83,1,1,1
8.8,0,1,2,90,4.8,82,82,1,1,0
8.1,2,3,2,90,4.7,82,85,1,1,1
7.6,2,3,0,78,4.8,74,87,1,1,1
8.4,2,3,0,90,4.8,70,88,1,1,1
7.9,1,3,1,75,4.6,80,81,1,1,0
8.3,2,2,2,90,4.7,73,81,1,0,0
8.5,2,2,2,65,4.4,57,81,1,1,0
8.4,2,3,2,90,4.8,76,88,1,1,1
8.6,2,3,2,89,4.8,79,85,1,1,0
7.7,1,3,1,76,4.0,65,61,0,0,0
7.6,1,1,0,83,4.0,55,60,0,0,0
8.2,2,3,2,81,4.8,83,82,1,1,1
8.0,2,3,0,90,4.3,83,83,0,1,1
6.5,1,1,0,78,4.5,55,77,1,1,0
7.7,0,2,0,80,4.3,55,68,0,1,0
8.3,2,3,2,90,4.8,74,88,1,1,1
7.3,1,2,0,81,3.7,68,85,1,1,0
6.5,0,3,0,72,4.1,70,64,0,1,0
7.5,1,2,0,79,4.7,69,67,0,0,0
7.8,1,2,0,78,4.8,57,74,0,1,0
7.3,1,2,0,66,4.6,59,72,0,1,0
7.6,0,1,0,88,4.3,56,62,0,1,0
8.1,1,1,1,79,3.4,78,66,0,1,0
7.9,2,3,2,90,4.8,78,87,1,1,1
7.6,1,1,0,68,4.3,62,68,0,0,0
8.2,2,3,1,85,4.6,78,66,0,1,1
7.6,2,3,0,90,4.8,74,85,1,0,0
8.1,2,2,0,84,4.8,76,87,1,1,1
6.6,1,1,0,75,4.8,62,65,0,0,0
8.3,1,2,2,90,4.8,70,88,1,1,1
6.5,1,2,0,68,4.4,72,70,0,1,1
